PathwayID,PathwayName,Layer
R-HSA-5626467,RHO GTPases activate IQGAPs,4
R-HSA-5627083,RHO GTPases regulate CFTR trafficking,4
R-HSA-5627117,RHO GTPases Activate ROCKs,4
R-HSA-5627123,RHO GTPases activate PAKs,4
R-HSA-5628897,TP53 Regulates Metabolic Genes,4
R-HSA-5633007,Regulation of TP53 Activity,4
R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,4
R-HSA-5633231,Defective ALG14 causes ALG14-CMS,4
R-HSA-5637810,Constitutive Signaling by EGFRvIII,4
R-HSA-5638303,Inhibition of Signaling by Overexpressed EGFR,4
R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,4
R-HSA-5654687,Downstream signaling of activated FGFR1,4
R-HSA-5654696,Downstream signaling of activated FGFR2,4
R-HSA-5654708,Downstream signaling of activated FGFR3,4
R-HSA-5654716,Downstream signaling of activated FGFR4,4
R-HSA-5654726,Negative regulation of FGFR1 signaling,4
R-HSA-5654727,Negative regulation of FGFR2 signaling,4
R-HSA-5654732,Negative regulation of FGFR3 signaling,4
R-HSA-5654733,Negative regulation of FGFR4 signaling,4
R-HSA-5658442,Regulation of RAS by GAPs,4
R-HSA-5658623,FGFRL1 modulation of FGFR1 signaling,4
R-HSA-5659996,RPIA deficiency: failed conversion of R5P to RU5P,4
R-HSA-5660668,CLEC7A/inflammasome pathway,4
R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,4
R-HSA-5663220,RHO GTPases Activate Formins,4
R-HSA-5666185,RHO GTPases Activate Rhotekin and Rhophilins,4
R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,4
R-HSA-5673000,RAF activation,4
R-HSA-5674135,MAP2K and MAPK activation,4
R-HSA-5675221,Negative regulation of MAPK pathway,4
R-HSA-5685938,HDR through Single Strand Annealing (SSA),4
R-HSA-5685942,HDR through Homologous Recombination (HRR),4
R-HSA-5693607,Processing of DNA double-strand break ends,4
R-HSA-622323,Presynaptic nicotinic acetylcholine receptors,4
R-HSA-622327,Postsynaptic nicotinic acetylcholine receptors,4
R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,4
R-HSA-6791055,"TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P",4
R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,4
R-HSA-6791461,RPIA deficiency: failed conversion of RU5P to R5P,4
R-HSA-6791462,"TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P",4
R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,4
R-HSA-6799198,Complex I biogenesis,4
R-HSA-6803529,FGFR2 alternative splicing,4
R-HSA-6807047,Cholesterol biosynthesis via desmosterol,4
R-HSA-6807062,Cholesterol biosynthesis via lathosterol,4
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,4
R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,4
R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",4
R-HSA-6814848,Glycerophospholipid catabolism,4
R-HSA-68881,Mitotic Metaphase/Anaphase Transition,4
R-HSA-68882,Mitotic Anaphase,4
R-HSA-69091,Polymerase switching,4
R-HSA-69183,Processive synthesis on the lagging strand,4
R-HSA-69202,Cyclin E associated events during G1/S transition ,4
R-HSA-69205,G1/S-Specific Transcription,4
R-HSA-69231,Cyclin D associated events in G1,4
R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,4
R-HSA-69416,Dimerization of procaspase-8,4
R-HSA-69563,p53-Dependent G1 DNA Damage Response,4
R-HSA-69610,p53-Independent DNA Damage Response,4
R-HSA-71032,Propionyl-CoA catabolism,4
R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",4
R-HSA-72689,Formation of a pool of free 40S subunits,4
R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",4
R-HSA-72702,Ribosomal scanning and start codon recognition,4
R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,4
R-HSA-72731,Recycling of eIF2:GDP,4
R-HSA-73930,Abasic sugar-phosphate removal via the single-nucleotide replacement pathway,4
R-HSA-74713,IRS activation,4
R-HSA-74749,Signal attenuation,4
R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,4
R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,4
R-HSA-77286,mitochondrial fatty acid beta-oxidation of saturated fatty acids,4
R-HSA-77288,mitochondrial fatty acid beta-oxidation of unsaturated fatty acids,4
R-HSA-844455,The NLRP1 inflammasome,4
R-HSA-844456,The NLRP3 inflammasome,4
R-HSA-844615,The AIM2 inflammasome,4
R-HSA-844623,The IPAF inflammasome,4
R-HSA-877312,Regulation of IFNG signaling,4
R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,4
R-HSA-8847453,Synthesis of PIPs in the nucleus,4
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,4
R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,4
R-HSA-8854518,AURKA Activation by TPX2,4
R-HSA-8854521,Interaction between PHLDA1 and AURKA,4
R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,4
R-HSA-8866904,Negative regulation of activity of TFAP2 (AP-2) family transcription factors,4
R-HSA-8866906,TFAP2 (AP-2) family regulates transcription of other transcription factors,4
R-HSA-8866907,Activation of the TFAP2 (AP-2) family of transcription factors,4
R-HSA-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,4
R-HSA-8866911,TFAP2 (AP-2) family regulates transcription of cell cycle factors,4
R-HSA-8869496,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,4
R-HSA-8874081,MET activates PTK2 signaling,4
R-HSA-8875360,InlB-mediated entry of Listeria monocytogenes into host cell,4
R-HSA-8875513,MET interacts with TNS proteins,4
R-HSA-8875555,MET activates RAP1 and RAC1,4
R-HSA-8876493,InlA-mediated entry of Listeria monocytogenes into host cells,4
R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),4
R-HSA-888568,GABA synthesis,4
R-HSA-888593,Reuptake of GABA,4
R-HSA-8931987,RUNX1 regulates estrogen receptor mediated transcription,4
R-HSA-8934593,Regulation of RUNX1 Expression and Activity,4
R-HSA-8934903,Receptor Mediated Mitophagy,4
R-HSA-8935964,RUNX1 regulates expression of components of tight junctions,4
R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,4
R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,4
R-HSA-8939242,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,4
R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,4
R-HSA-8939245,RUNX1 regulates transcription of genes involved in BCR signaling,4
R-HSA-8939246,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,4
R-HSA-8939247,RUNX1 regulates transcription of genes involved in interleukin signaling,4
R-HSA-8939256,RUNX1 regulates transcription of genes involved in WNT signaling,4
R-HSA-8939902,Regulation of RUNX2 expression and activity,4
R-HSA-8941326,RUNX2 regulates bone development,4
R-HSA-8941332,RUNX2 regulates genes involved in cell migration,4
R-HSA-8941333,RUNX2 regulates genes involved in differentiation of myeloid cells,4
R-HSA-8941855,RUNX3 regulates CDKN1A transcription,4
R-HSA-8941856,RUNX3 regulates NOTCH signaling,4
R-HSA-8941858,Regulation of RUNX3 expression and activity,4
R-HSA-8942233,Intestinal infectious diseases,4
R-HSA-8943723,Regulation of PTEN mRNA translation,4
R-HSA-8943724,Regulation of PTEN gene transcription,4
R-HSA-8948747,Regulation of PTEN localization,4
R-HSA-8948751,Regulation of PTEN stability and activity,4
R-HSA-8949275,RUNX3 Regulates Immune Response and Cell Migration,4
R-HSA-8951430,RUNX3 regulates WNT signaling,4
R-HSA-8951671,RUNX3 regulates YAP1-mediated transcription,4
R-HSA-8951911,RUNX3 regulates RUNX1-mediated transcription,4
R-HSA-8951936,RUNX3 regulates p14-ARF,4
R-HSA-8952158,RUNX3 regulates BCL2L11 (BIM) transcription,4
R-HSA-8964315,G beta:gamma signalling through BTK,4
R-HSA-8964616,G beta:gamma signalling through CDC42,4
R-HSA-8980692,RHOA GTPase cycle,4
R-HSA-8983432,Interleukin-15 signaling,4
R-HSA-8983711,OAS antiviral response,4
R-HSA-8984722,Interleukin-35 Signalling,4
R-HSA-8985586,SLIT2:ROBO1 increases RHOA activity,4
R-HSA-8985801,Regulation of cortical dendrite branching,4
R-HSA-8985947,Interleukin-9 signaling,4
R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,4
R-HSA-9007892,Interleukin-38 signaling,4
R-HSA-9008059,Interleukin-37 signaling,4
R-HSA-901042,Calnexin/calreticulin cycle,4
R-HSA-9010553,Regulation of expression of SLITs and ROBOs,4
R-HSA-9010642,ROBO receptors bind AKAP5,4
R-HSA-9012546,Interleukin-18 signaling,4
R-HSA-9013026,RHOB GTPase cycle,4
R-HSA-9013106,RHOC GTPase cycle,4
R-HSA-9013148,CDC42 GTPase cycle,4
R-HSA-9013149,RAC1 GTPase cycle,4
R-HSA-9013404,RAC2 GTPase cycle,4
R-HSA-9013405,RHOD GTPase cycle,4
R-HSA-9013406,RHOQ GTPase cycle,4
R-HSA-9013407,RHOH GTPase cycle,4
R-HSA-9013408,RHOG GTPase cycle,4
R-HSA-9013409,RHOJ GTPase cycle,4
R-HSA-9013420,RHOU GTPase cycle,4
R-HSA-9013423,RAC3 GTPase cycle,4
R-HSA-9013424,RHOV GTPase cycle,4
R-HSA-9013957,TLR3-mediated TICAM1-dependent programmed cell death,4
R-HSA-9013973,TICAM1-dependent activation of IRF3/IRF7,4
R-HSA-9014325,"TICAM1,TRAF6-dependent induction of TAK1 complex",4
R-HSA-9014826,Interleukin-36 pathway,4
R-HSA-9014843,Interleukin-33 signaling,4
R-HSA-9017802,Noncanonical activation of NOTCH3,4
R-HSA-9018676,Biosynthesis of D-series resolvins,4
R-HSA-9018681,Biosynthesis of protectins,4
R-HSA-9018682,Biosynthesis of maresins,4
R-HSA-9018896,Biosynthesis of E-series 18(S)-resolvins,4
R-HSA-9020265,Biosynthesis of aspirin-triggered D-series resolvins,4
R-HSA-9020558,Interleukin-2 signaling,4
R-HSA-9020591,Interleukin-12 signaling,4
R-HSA-9020702,Interleukin-1 signaling,4
R-HSA-9020933,Interleukin-23 signaling,4
R-HSA-9020956,Interleukin-27 signaling,4
R-HSA-9020958,Interleukin-21 signaling,4
R-HSA-9022692,Regulation of MECP2 expression and activity,4
R-HSA-9022699,MECP2 regulates neuronal receptors and channels,4
R-HSA-9022702,MECP2 regulates transcription of neuronal ligands,4
R-HSA-9022707,MECP2 regulates transcription factors,4
R-HSA-9022927,MECP2 regulates transcription of genes involved in GABA signaling,4
R-HSA-9023661,Biosynthesis of E-series 18(R)-resolvins,4
R-HSA-9024909,BDNF activates NTRK2 (TRKB) signaling,4
R-HSA-9025046,NTF3 activates NTRK2 (TRKB) signaling,4
R-HSA-9025094,Biosynthesis of DPAn-3 SPMs,4
R-HSA-9025106,Biosynthesis of DPAn-6 SPMs,4
R-HSA-9026357,NTF4 activates NTRK2 (TRKB) signaling,4
R-HSA-9026395,Biosynthesis of DHA-derived sulfido conjugates,4
R-HSA-9026519,Activated NTRK2 signals through RAS,4
R-HSA-9026527,Activated NTRK2 signals through PLCG1,4
R-HSA-9028335,Activated NTRK2 signals through PI3K,4
R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,4
R-HSA-9032500,Activated NTRK2 signals through FYN,4
R-HSA-9032845,Activated NTRK2 signals through CDK5,4
R-HSA-9034013,NTF3 activates NTRK3 signaling,4
R-HSA-9034793,Activated NTRK3 signals through PLCG1,4
R-HSA-9034864,Activated NTRK3 signals through RAS,4
R-HSA-9035034,RHOF GTPase cycle,4
R-HSA-912526,Interleukin receptor SHC signaling,4
R-HSA-912631,Regulation of signaling by CBL,4
R-HSA-912694,Regulation of IFNA/IFNB signaling,4
R-HSA-916853,Degradation of GABA,4
R-HSA-9603381,Activated NTRK3 signals through PI3K,4
R-HSA-9603505,NTRK3 as a dependence receptor,4
R-HSA-9608287,Defective MUTYH substrate binding,4
R-HSA-9608290,Defective MUTYH substrate processing,4
R-HSA-9609690,HCMV Early Events,4
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,4
R-HSA-9610379,HCMV Late Events,4
R-HSA-9614399,Regulation of localization of FOXO transcription factors,4
R-HSA-9614657,FOXO-mediated transcription of cell death genes,4
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",4
R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,4
R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,4
R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,4
R-HSA-9630221,Defective NTHL1 substrate processing,4
R-HSA-9630222,Defective NTHL1 substrate binding,4
R-HSA-9630791,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,4
R-HSA-9630794,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,4
R-HSA-9632697,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,4
R-HSA-9632700,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,4
R-HSA-9634597,GPER1 signaling,4
R-HSA-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",4
R-HSA-9634635,Estrogen-stimulated signaling through PRKCZ,4
R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,4
R-HSA-9637628,Modulation by Mtb of host immune system,4
R-HSA-9637679,Escape of Mtb from the phagocyte,4
R-HSA-9637690,Response of Mtb to phagocytosis,4
R-HSA-9639775,Antimicrobial action and antimicrobial resistance in Mtb,4
R-HSA-964739,N-glycan trimming and elongation in the cis-Golgi,4
R-HSA-9648002,RAS processing,4
R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,4
R-HSA-9649913,RAS GTPase cycle mutants,4
R-HSA-9649948,Signaling downstream of RAS mutants,4
R-HSA-9656255,Defective OGG1 Substrate Binding,4
R-HSA-9656256,Defective OGG1 Substrate Processing,4
R-HSA-9657050,Defective OGG1 Localization,4
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",4
R-HSA-9661070,Defective translocation of RB1 mutants to the nucleus,4
R-HSA-9664407,Parasite infection,4
R-HSA-9664420,Killing mechanisms,4
R-HSA-9664424,Cell recruitment (pro-inflammatory response),4
R-HSA-9664433,Leishmania parasite growth and survival,4
R-HSA-9665233,Resistance of ERBB2 KD mutants to trastuzumab,4
R-HSA-9665244,Resistance of ERBB2 KD mutants to sapitinib,4
R-HSA-9665245,Resistance of ERBB2 KD mutants to tesevatinib,4
R-HSA-9665246,Resistance of ERBB2 KD mutants to neratinib,4
R-HSA-9665247,Resistance of ERBB2 KD mutants to osimertinib,4
R-HSA-9665249,Resistance of ERBB2 KD mutants to afatinib,4
R-HSA-9665250,Resistance of ERBB2 KD mutants to AEE788,4
R-HSA-9665251,Resistance of ERBB2 KD mutants to lapatinib,4
R-HSA-9669914,Dasatinib-resistant KIT mutants,4
R-HSA-9669917,Imatinib-resistant KIT mutants,4
R-HSA-9669924,Masitinib-resistant KIT mutants,4
R-HSA-9669926,Nilotinib-resistant KIT mutants,4
R-HSA-9669929,Regorafenib-resistant KIT mutants,4
R-HSA-9669934,Sunitinib-resistant KIT mutants,4
R-HSA-9669936,Sorafenib-resistant KIT mutants,4
R-HSA-9670621,Defective Inhibition of DNA Recombination at Telomere,4
R-HSA-9672387,Defective F8 accelerates dissociation of the A2 domain,4
R-HSA-9672391,Defective F8 cleavage by thrombin,4
R-HSA-9672393,Defective F8 binding to von Willebrand factor,4
R-HSA-9672395,Defective F8 binding to the cell membrane,4
R-HSA-9672396,Defective cofactor function of FVIIIa variant,4
R-HSA-9672397,Defective F8 secretion,4
R-HSA-9673163,Oleoyl-phe metabolism,4
R-HSA-9673202,Defective F9 variant does not activate FX,4
R-HSA-9673218,Defective F9 secretion,4
R-HSA-9673221,Defective F9 activation,4
R-HSA-9673240,Defective gamma-carboxylation of F9,4
R-HSA-9674396,Imatinib-resistant PDGFR mutants,4
R-HSA-9674401,Sunitinib-resistant PDGFR mutants,4
R-HSA-9674403,Regorafenib-resistant PDGFR mutants,4
R-HSA-9674404,Sorafenib-resistant PDGFR mutants,4
R-HSA-9674519,Defective F8 sulfation at Y1699,4
R-HSA-9678108,SARS-CoV-1 Infection,4
R-HSA-9679191,Potential therapeutics for SARS,4
R-HSA-9694516,SARS-CoV-2 Infection,4
R-HSA-9696264,RND3 GTPase cycle,4
R-HSA-9696270,RND2 GTPase cycle,4
R-HSA-9696273,RND1 GTPase cycle,4
R-HSA-9702518,STAT5 activation downstream of FLT3 ITD mutants,4
R-HSA-9702569,KW2449-resistant FLT3 mutants,4
R-HSA-9702577,semaxanib-resistant FLT3 mutants,4
R-HSA-9702581,crenolanib-resistant FLT3 mutants,4
R-HSA-9702590,gilteritinib-resistant FLT3 mutants,4
R-HSA-9702596,lestaurtinib-resistant FLT3 mutants,4
R-HSA-9702600,midostaurin-resistant FLT3 mutants,4
R-HSA-9702605,pexidartinib-resistant FLT3 mutants,4
R-HSA-9702614,ponatinib-resistant FLT3 mutants,4
R-HSA-9702620,quizartinib-resistant FLT3 mutants,4
R-HSA-9702624,sorafenib-resistant FLT3 mutants,4
R-HSA-9702632,sunitinib-resistant FLT3 mutants,4
R-HSA-9702636,tandutinib-resistant FLT3 mutants,4
R-HSA-9702998,linifanib-resistant FLT3 mutants,4
R-HSA-9703009,tamatinib-resistant FLT3 mutants,4
R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,4
R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,4
R-HSA-9706574,RHOBTB GTPase Cycle,4
R-HSA-9707587,Regulation of HMOX1 expression and activity,4
R-HSA-9708530,Regulation of BACH1 activity,4
R-HSA-9709275,Impaired BRCA2 translocation to the nucleus,4
R-HSA-9709570,Impaired BRCA2 binding to RAD51,4
R-HSA-9709603,Impaired BRCA2 binding to PALB2,4
R-HSA-9717264,ASP-3026-resistant ALK mutants,4
R-HSA-9717301,NVP-TAE684-resistant ALK mutants,4
R-HSA-9717316,alectinib-resistant ALK mutants,4
R-HSA-9717319,brigatinib-resistant ALK mutants,4
R-HSA-9717323,ceritinib-resistant ALK mutants,4
R-HSA-9717326,crizotinib-resistant ALK mutants,4
R-HSA-9717329,lorlatinib-resistant ALK mutants,4
R-HSA-9723905,Loss of function of TP53 in cancer due to loss of tetramerization ability,4
R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,4
R-HSA-9726840,SHOC2 M1731 mutant abolishes MRAS complex function,4
R-HSA-9726842,Gain-of-function MRAS complexes activate RAF signaling,4
R-HSA-9732724,IFNG signaling activates MAPKs,4
R-HSA-9734091,Drug-mediated inhibition of MET activation,4
R-HSA-9734195,Defective APRT disrupts adenine salvage,4
R-HSA-9734281,Defective HPRT1 disrupts guanine and hypoxanthine salvage,4
R-HSA-9734735,Defective ADA disrupts (deoxy)adenosine deamination,4
R-HSA-9735763,Defective PNP disrupts phosphorolysis of (deoxy)guanosine and (deoxy)inosine,4
R-HSA-975155,MyD88 dependent cascade initiated on endosome,4
R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,4
R-HSA-975871,MyD88 cascade initiated on plasma membrane,4
R-HSA-9758881,Uptake of dietary cobalamins into enterocytes,4
R-HSA-9758890,Transport of RCbl within the body,4
R-HSA-9759194,Nuclear events mediated by NFE2L2,4
R-HSA-9759218,Cobalamin (Cbl) metabolism,4
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,4
R-HSA-9763198,Impaired BRCA2 binding to SEM1 (DSS1),4
R-HSA-9768759,Regulation of NPAS4 gene expression,4
R-HSA-9768919,NPAS4 regulates expression of target genes,4
R-HSA-977068,Termination of O-glycan biosynthesis,4
R-HSA-977444,GABA B receptor activation,4
R-HSA-9793242,SUMOylation of nuclear envelope proteins,4
R-HSA-9833482,PKR-mediated signaling,4
R-HSA-9840309,Glycosphingolipid biosynthesis,4
R-HSA-9840310,Glycosphingolipid catabolism,4
